municipio_ine	localidad	codigo_postal
36027	COVAS (SANTA CRISTINA)	36638
36027	PADRENDA (SAN MARTIÑO)	36638
36006	BOUZA, A (CASTRELO)	36639
36006	CASTRELO (SANTA CRUZ)	36639
36006	COUTO DE ABAIXO, O (CASTRELO)	36639
36006	COUTO DE ARRIBA, O (CASTRELO)	36639
36006	FACHO, O (CASTRELO)	36639
36006	XESTEIRA (CASTRELO)	36639
36044	CARREIRAS (PONTECESURES)	36640
36044	INFESTA (PONTECESURES)	36640
36044	PONTECESURES  (CASCO URBANO)	36640
36044	PONTECESURES (SAN XULIAN)	36640
36044	PORTARRAXOI (PONTECESURES)	36640
36044	PORTO DE ARRIBA (PONTECESURES)	36640
36044	SAN LUIS (PONTECESURES)	36640
36044	SAN XULIAN (PONTECESURES)	36640
36056	VALGA (SAN MIGUEL)	36645
36056	CASAL DE EIRIGO (SETECOROS)	36646
36056	SETECOROS (SAN SALVADOR)	36646
36056	CAMPAÑA (SANTA CRISTINA)	36647
36056	CORDEIRO (SANTA COMBA)	36647
36056	FERREIROS (CORDEIRO)	36647
36056	FORNO, O (CORDEIRO)	36647
36056	VILAR (CORDEIRO)	36647
36056	TORRE, A (CAMPAÑA)	36648
36056	XANZA (SANTA MARIA)	36648
36056	DEVESA, A (CAMPAÑA)	36649
36005	CALDAS DE REIS (CASCO URBANO)	36650
36040	ROMAI (SAN XIAN)	36652
36040	XAGOVE-VILAVEDRA (ROMAI)	36652
36005	SANTO  ANDRE DE CESAR (SANTO ANDRE)	36653
36005	SAN CLEMENTE DE CESAR (SAN CLEMENTE)	36654
36005	ARCOS DA CONDESA (SANTA MARIÑA)	36655
36005	CALDAS DE REIS (SANTA MARIA)	36655
36005	SAIAR (SANTO ESTEVO)	36656
36040	LANTAÑO (SAN PEDRO)	36657
36040	BRIALLOS (SAN CRISTOVO)	36658
36040	PORTAS (SANTA MARIA)	36658
36005	BEMIL (SANTA MARIA)	36659
36005	CARRACEDO (SANTA MARIÑA)	36659
36005	FOLLENTE (BEMIL)	36659
36005	GORGULLON, O (CARRACEDO)	36659
36005	OUTEIRO  (BEMIL)	36659
36005	PARADELA (BEMIL)	36659
36032	SANTA LUCÍA DE MORAÑA	36660
36032	SAN LOURENZO DE MORAÑA (SAN LOURENZO)	36667
36032	COSOIRADO (SANTA MARIA)	36668
36032	GARGANTANS (SAN MARTIÑO)	36668
36032	LAMAS (SANTA CRUZ)	36668
36032	LAXE (SAN MARTIÑO)	36668
36032	SANTA XUSTA DE MORAÑA (SANTA XUSTA)	36668
36032	AMIL (SAN MAMEDE)	36669
36032	REBON (SAN PEDRO)	36669
36032	SAIANS (SAN SALVADOR)	36669
36015	CUNTIS (CASCO URBANO)	36670
36015	TROANS (SANTA MARIA)	36675
36017	SAN XIAO DE VEA (ESTRADA, A)	36676
36017	SANTO ANDRE DE VEA (ESTRADA, A)	36676
36015	ARCOS (CUNTIS)	36677
36015	COUSELO (SAN MIGUEL)	36677
36015	PORTELA (CUNTIS)	36677
36015	CEQUERIL (SANTA MARIA)	36678
36015	CUNTIS (SANTA MARIA)	36678
36015	ESTACAS (SAN FIZ)	36679
36015	PIÑEIRO (CUNTIS)	36679
36017	ESTRADA, A (CASCO URBANO)	36680
36017	ESTRADA, A (SAN PAIO)	36681
36017	GUIMAREI (SAN XIAO)	36681
36017	OUZANDE (SAN LOURENZO)	36681
36017	BALOIRA (SAN SALVADOR)	36682
36017	CORA (SAN MIGUEL)	36682
36017	COUSO (ESTRADA, A)	36682
36017	SANTA CRISTINA DE VEA (ESTRADA, A)	36682
36017	TOEDO (SAN PEDRO)	36682
36017	BARCALA (SANTA MARIÑA)	36683
36017	FRADES (SANTA MARIA)	36683
36017	SAN MIGUEL DE BARCALA (ESTRADA, A)	36683
36017	SAN XURXO DE VEA (ESTRADA, A)	36683
36017	ARCA (SAN MIGUEL)	36684
36017	CODESEDA (SAN XURXO)	36684
36017	LIRIPIO (SAN XOAN)	36684
36017	NIGOI (SANTA MARIA)	36684
36017	PARADA (ESTRADA, A)	36684
36017	SABUCEDO (SAN LOURENZO)	36684
36017	SOMOZA (SANTO ANDRE)	36684
36017	SOUTO (SANTO ANDRE)	36684
36017	TABEIROS (SANTIAGO)	36684
36017	AGAR (SANTA MARIÑA)	36685
36017	AGUIONS (SANTA MARIA)	36685
36017	BARBUDE (SAN MARTIÑO)	36685
36017	OCA (SANTO ESTEVO)	36685
36017	PARADELA (ESTRADA, A)	36685
36017	REMESAR (SAN CRISTOVO)	36685
36017	RIBEIRA (SANTA MARIÑA)	36685
36017	RIOBÓ (ESTRADA, A)	36685
36017	SAN PEDRO DE ANCORADOS (ESTRADA, A)	36685
36017	CURANTES (SAN MIGUEL)	36686
36017	LAMAS (SAN BREIXO)	36686
36017	OLIVES (SANTA MARIA)	36686
36017	PARDEMARIN (SANTA BAIA)	36686
36017	RUBIN (SANTA MARIA)	36686
36017	SAN TOME DE ANCORADOS (ESTRADA, A)	36686
36017	CEREIXO (SAN XURXO)	36687
36017	LAGARTÓNS (SANTO ESTEVO)	36687
36017	RIBELA (SANTA MARIÑA)	36687
36017	VINSEIRO (SANTA CRISTINA)	36687
36017	BERRES (SAN VICENZO)	36688
36017	CALLOBRE (SAN MARTIÑO)	36688
36017	MOREIRA (SAN MIGUEL)	36688
36017	MATALOBOS (SANTA BAIA)	36689
36017	SANTELES (SAN XOAN)	36689
36038	ACEVEDO (PONTE SAMPAIO)	36690
36053	ARCADE (SANTIAGO)	36690
36053	CALLE, A (ARCADE)	36690
36038	CANICOUVA, A (SANTO ESTEVO)	36690
36053	CONDE, O (ARCADE)	36690
36053	DEVESA, A (ARCADE)	36690
36038	PONTE SAMPAIO (SANTA MARIA)	36690
36053	XESTEIRA, A (ARCADE)	36690
36053	ARANZA (SOUTOMAIOR)	36691
36053	COMBOA (SOUTOMAIOR)	36691
36053	LOURIDO (SOUTOMAIOR)	36691
36053	MOREIRA (SOUTOMAIOR)	36691
36053	RIAL, O (SOUTOMAIOR)	36691
36053	ROMARIZ (SOUTOMAIOR)	36691
36053	SOUTOMAIOR (SAN SALVADOR)	36691
36002	BRETOÑA (CURRO)	36692
36002	CURRO (SANTA MARIA)	36692
36002	ESTACION DE PORTELA (PORTELA)	36692
36002	FONTE DO CURRO (CURRO)	36692
36002	PORTELA (SAN MAMEDE)	36692
36002	SAN AMARO (PORTELA)	36692
36045	CESANTES (SAN PEDRO)	36693
36055	TUI (CASCO URBANO)	36700
36055	TUI (O SAGRARIO)	36700
36055	RIBADELOURO (SANTA COMBA)	36710
36055	AREAS (SANTA MARIÑA)	36711
36055	PEXEGUEIRO (SAN MIGUEL)	36711
36055	REBORDANS (SAN BARTOLOMEU)	36712
36055	ESTRADA, A (RANDUFE)	36713
36055	RANDUFE (SANTA MARIA)	36713
36055	MALVAS (SANTIAGO)	36714
36055	PAZOS DE REIS ( O SAGRARIO)	36715
36055	ALBELOS (GUILLAREI)	36720
36055	CEGOÑEIRAS, AS (GUILLAREI)	36720
36055	GÁNDARA, A (GUILLAREI)	36720
36055	GUILLAREI (SAN MAMEDE)	36720
36055	SOBREDO (GUILLAREI)	36720
36055	CALDELAS DE MIÑO (SAN MARTIÑO)	36721
36055	BALDRANS (SANTIAGO)	36729
36055	BAÑOS, OS (CALDELAS)	36729
36055	PARAMOS (SAN XOAN)	36729
36054	ESTÁS (SANTIAGO)	36730
36054	FORCADELA (SAN PEDRO)	36730
36054	PIÑEIRO (TOMIÑO)	36739
36054	TABORDA (SAN MIGUEL)	36739
36054	SEIXO, O (TOMIÑO)	36740
36054	TOMIÑO (SANTA MARIA)	36740
36054	TEBRA (SANTA MARÍA)	36746
36054	VILAMEAN (SAN BIEITO)	36747
36054	SAN SALVADOR DE TEBRA (TOMIÑO)	36748
36054	BARRANTES (SAN VICENTE)	36749
36054	CRISTELOS (BARRANTES)	36749
36054	PINZÁS (SANTA MARIA)	36749
36054	FONTENLA (GOIAN)	36750
36054	GOIAN (SAN CRISTOVO)	36750
36054	TOLLO (GOIAN)	36750
36048	EIRAS, AS (SAN BARTOLOMEU)	36760
36048	SAN MIGUEL DE TABAGON (SAN MIGUEL)	36760
36048	TABAGON (SAN XOAN)	36760
36048	CALVARIO, O (ROSAL,O)	36770
36048	CRUCES, AS (ROSAL, O)	36770
36048	MARZAN (ROSAL, O)	36770
36048	PANCENTEO (ROSAL, O)	36770
36048	ROSAL, O (SANTA MARIÑA)	36770
36048	ROTEA	36770
36048	VISO DOS EIDOS (ROSAL, O)	36770
36036	BURGUEIRA (SAN PEDRO)	36779
36036	CAMPO, O (BURGUEIRA)	36779
36036	LOUREZA (SAN MAMEDE)	36779
36023	GUARDA, A (CASCO URBANO)	36780
36023	GUARDA, A (SANTA MARIA)	36780
36023	CAMPOSANCOS (SANTA ISABEL)	36788
36023	OUTEIRO, O (CAMPOSANCOS	36788
36023	CASTRO, O (SALCIDOS)	36789
36023	CORUTO VELLO, O (SALCIDOS)	36789
36023	CRUZ, A (SALCIDOS)	36789
36023	GANDARA, A (SALCIDOS)	36789
36023	NETOS (SALCIDOS)	36789
36023	SALCIDOS (SAN LOURENZO)	36789
36054	SOBRADA (SAN SALVADOR)	36790
36054	AMORIN (SAN XOAN)	36791
36054	ARROTEA, A (AMORIN)	36791
36054	CURRAS (SAN MARTIÑO)	36791
36054	FIGUEIRO (SAN MARTIÑO)	36792
36036	ARRABAL, O (OIA)	36794
36036	OIA (SANTA MARÍA)	36794
36036	RIÑA, A (OIA)	36794
36045	REDONDELA (CASCO URBANO)	36800
36045	REDONDELA (SANTIAGO)	36800
36045	VISO, O (SANTA MARÍA)	36810
36045	TRASMAÑO (SAN VICENTE)	36811
36045	ALDEA, A (CEDEIRA)	36812
36045	CEDEIRA (SANTO ANDRÉ)	36812
36045	CRUCEIRO, O (CEDEIRA)	36812
36045	EIRA PEDRIÑA, A (CEDERA)	36812
36045	FORTONS (CEDEIRA)	36812
36045	PORTELA, A (CEDEIRA)	36812
36045	RANDE (CEDEIRA)	36812
36045	CABEIRO (SAN XOÁN)	36813
36045	NEGROS (SANTO ESTEVO)	36814
36045	PREGAL (NEGROS)	36814
36045	VILAR DE INFESTA (SAN MARTIÑO)	36815
36045	SAXAMONDE (SAN ROMAN)	36816
36045	VALOS, OS (SAXAMONDE)	36816
36037	CEPEDA (SAN PEDRO)	36817
36037	NESPEREIRA (SAN MARTIÑO)	36817
36045	QUINTELA (SAN MAMEDE)	36817
36045	REBOREDA (SANTA MARÍA)	36818
36045	VENTOSELA (SAN MARTIÑO)	36818
36043	CALDELAS (PONTE CALDELAS)	36820
36043	CUÑAS (PONTE CALDELAS)	36820
36043	PAZOS (PONTE CALDELAS)	36820
36043	PONTE CALDELAS (CASCO URBANO)	36820
36043	PONTE CALDELAS (SANTA EULALIA)	36820
36043	BARBUDO (SANTA MARIA)	36826
36043	INSUA, A (SANTA MARIÑA)	36826
36043	SILVOSO (INSUA)	36826
36043	CHAN DO CASAL, O (XUSTANS)	36827
36043	TABOADELO (SANTIAGO)	36827
36043	XUSTANS (SAN MARTIÑO)	36827
36043	BUCHABADE (TOURON)	36828
36043	TOURON (SANTA MARIA)	36828
36043	VILARCHAN (TOURON)	36828
36043	ANCEU (SANTO ANDRE)	36829
36043	CARITEL (SANTA MARIA)	36829
36025	LAMA, A (SAN SALVADOR)	36830
36025	SEIXIDO (SAN BARTOLOMEU)	36835
36025	XESTA (SAN BARTOLOMEU)	36836
36025	BARCIA DO SEIXO (SANTA ANA)	36837
36025	ESCUADRA (SAN LOURENZO)	36838
36025	COVELO (SAN SEBASTIÁN)	36839
36037	AMOEDO (SAN SATURNIÑO)	36840
36037	IGREXA, A (AMOEDO)	36840
36037	ERMIDA, A (NOSA SEÑORA DA ANUNCIACION)	36841
36037	PAZOS (SANTA MARIA)	36841
36037	PAZOS DE BORBÉN	36841
36037	BORBEN (SANTIAGO)	36842
36037	GORGOREIRO, O (MOSCOSO)	36843
36037	MOSCOSO (SAN PAIO)	36843
36037	XUNQUEIRAS (SAN SALVADOR)	36844
36019	CALVOS (SANTO ADRIAN)	36845
36019	OITAVEN (SAN VICENTE)	36846
36019	FORNELOS DE MONTES (SAN LOURENZO)	36847
36019	IGREXA, A (FORNELOS DE MONTES)	36847
36019	VENTIN (SAN MIGUEL)	36848
36019	TRASPIELAS (SANTA MARIA)	36849
36019	ESTACAS, AS (SANTA MARIA)	36851
36019	LAXE, A (FORNELOS DE MONTES)	36852
36025	ANTAS (SANTIAGO)	36853
36043	FORZANS (SAN FIZ)	36853
36025	GAXATE (SAN PEDRO)	36853
36025	VERDUCIDO (LAMA, A)	36853
36025	XENDE (SAN PAULO)	36853
36902	AGUASANTAS (SANTA MARIA)	36854
36902	VALONGO (SANTO ANDRE)	36854
36902	LOUREIRO (SANTIAGO)	36855
36902	CARBALLEDO (SAN MIGUEL)	36856
36902	CAROI (SANTIAGO)	36856
36902	CORREDOIRA (SAN GREGORIO)	36856
36902	REBORDELO (SAN MARTIÑO)	36857
36902	BORELA (SAN MARTIÑO)	36858
36902	ALMOFREI (SAN LOURENZO)	36859
36042	CANEDO (PONTEAREAS)	36860
36042	PONTEAREAS (CASCO URBANO)	36860
36042	PONTEAREAS (SAN MIGUEL)	36860
36042	AREAS (PONTEAREAS)	36861
36042	GULANS (SAN XULIAN)	36861
36042	OLIVEIRA (PONTEAREAS)	36862
36042	PIÑEIRO (OLIVEIRA)	36862
36042	PUZO (OLIVEIRA)	36862
36042	CRISTIÑADE (SAN SALVADOR)	36863
36042	MOREIRA (SAN MARTIÑO)	36863
36042	NOGUEIRA (SAN SALVADOR)	36863
36042	OLIVEIRA (SANTIAGO)	36864
36042	SAN LOURENZO DE OLIVEIRA (PONTEAREAS)	36864
36042	ARCOS (PONTEAREAS)	36865
36042	CELEIROS (SAN FINS)	36865
36042	CORRELO (ARCOS)	36865
36042	FONTENLA (SAN MAMEDE)	36865
36042	SERRA (ARCOS)	36865
36042	FOZARA (SAN BARTOLOMEU)	36866
36042	PADRONS (SAN SALVADOR)	36866
36042	PAREDES (PONTEAREAS)	36866
36042	RIBADETEA (SAN XURXO)	36866
36042	ABELLEIRA (ANGOARES)	36867
36042	ANGOARES (SAN PEDRO)	36867
36042	SEARAS, AS (ANGOARES)	36867
36042	GUILLADE (SAN MIGUEL)	36868
36042	BUGARIN (SANTA CRISTINA)	36869
36030	MONDARIZ (CASCO URBANO)	36870
36030	MONDARIZ (SANTA BAIA)	36870
36013	SANTIAGO DE COVELO (COVELO, O)	36872
36013	CAMPO (COVELO, O)	36873
36013	FOFE (SAN MIGUEL)	36873
36013	GODONS (SANTA MARIA)	36873
36013	GRAÑA, A (SAN BERNABEU)	36873
36013	IGREXA, A (MACEIRA)	36873
36013	LAMOSA, A (SAN BARTOLOMEU)	36873
36013	MACEIRA (SAN SALVADOR)	36873
36013	PIÑEIRO, O (COVELO, O)	36873
36013	PRADO (COVELO,O)	36873
36013	PRADO DE CANDA (SANTIAGO)	36873
36030	TOUTON (SAN MATEO)	36874
36030	VILAR (MONDARIZ)	36874
36030	CERNADELA (RIOFRIO)	36875
36030	FRADES (SAN MARTIÑO)	36875
36030	GARGAMALA (SANTA MARIA)	36875
36030	RIOFRIO (SAN MIGUEL)	36875
36013	CASTELANS (SANTO ESTEVO)	36876
36013	COVELO (SANTA MARIÑA)	36876
36030	LOUGARES (SAN FIZ)	36876
36030	MEIROL (SANTO ANDRE)	36877
36030	MOURISCADOS (SAN CIBRAN)	36877
36013	PARAÑOS (SANTA MARIA)	36877
36030	QUEIMADELOS (SANTA MARIA)	36877
36013	BARCIA DE MERA (SAN MARTIÑO)	36878
36030	SABAXANS (SAN MAMEDE)	36878
36013	SAN AMARO, O (BARCIA DE MERA)	36878
36030	VILASOBROSO (SAN MARTIÑO)	36879
36009	CAÑIZA, A (CASCO URBANO)	36880
36009	VALEIXE (SANTA CRISTINA)	36883
36009	PETAN (SAN XIAN)	36884
36014	AMEIXEIRA, A (SAN BERNABEU)	36885
36009	OROSO (SANTA MARIA)	36885
36009	COUTO, O (SAN BARTOLOMEU)	36886
36009	LUNEDA (SANTA MARIA)	36887
36009	PARADA DAS ACHAS (SANTIAGO)	36887
36009	ACHAS, AS (SAN SEBASTIAN)	36888
36009	CAÑIZA, A (SANTA TERESA)	36888
36009	FRANQUEIRA, A  (SANTA MARIA)	36889
36031	MONDARIZ-BALNEARIO	36890
36042	ROCHA, A (XINZO)	36891
36042	XINZO (SANTA MARIÑA)	36891
36042	ARNOSO (SAN LOURENZO)	36892
36042	CUMIAR (SANTO ESTEVO)	36893
36042	PIAS (SANTA MARIÑA)	36895
36042	PRADO (PONTEAREAS)	36895
36026	MARIN (CASCO URBANO)	36900
36026	MARIN (PARROQUIA SANTA MARIA DO PORTO)	36900
36038	CARBALLEIRA, A (LOURIZÁN)	36910
36038	ESTRIBELA (LOURIZÁN)	36910
36038	PRACERES, OS (LOURIZÁN)	36910
36026	BARRIADA, A (MOGOR)	36911
36026	IGREXARIO, O (MOGOR)	36911
36026	MOGOR (SAN XURXO)	36911
36026	ARDAN (SANTA MARIA)	36912
36026	CASÁS (ARDAN)	36912
36026	MOLEDO (ARDAN)	36912
36026	VILASECA (ARDAN)	36912
36026	AGUETE (SEIXO)	36913
36026	MONTECELO (SEIXO)	36913
36026	SEIXO (NOSA SEÑORA DO CARME)	36913
36026	CADRELO (PIÑEIRO)	36914
36026	CAMPO, O (SANTA MARÍA)	36914
36026	SAN TOME DE PIÑEIRO (MARIN)	36914
36026	AREALONGA (MARIN)	36915
36026	CARBALLAL, O (MARIN)	36915
36026	IGREXARIO, O (MARIN)	36915
36026	LAXE, A (MARIN)	36915
36026	MARIN (PARROQUIA SAN XULIAN DE AFORA)	36915
36026	MOREIRA, A (MARIN)	36915
36026	PARDAVILA (MARIN)	36915
36026	MARIN (ESCUELA NAVAL)	36920
36004	BUEU (CASCO URBANO)	36930
36004	ACHADIZA, A (BELUSO)	36937
36004	BELUSO (SANTA MARIA)	36937
36004	BON DE ABAIXO (BELUSO)	36937
36004	BON DE ARRIBA (BELUSO)	36937
36004	CABALO, O (BELUSO)	36937
36004	MONTEMOGOS (BELUSO)	36937
36004	ROZA, A (BELUSO)	36937
36004	RUA NOVA DE ABAIXO, A (BELUSO)	36937
36004	RUA NOVA DE ARRIBA, A (BELUSO)	36937
36004	SAR (BELUSO)	36937
36004	CASTIÑANS, AS (CELA)	36938
36004	CASTRELO (CELA)	36938
36004	CELA (SANTA MARÍA)	36938
36004	ERMELO (SANTIAGO)	36938
36004	SABARIGO (CELA)	36938
36004	TORRE, A (CELA)	36938
36004	BUEU (S. MARTIÑO)	36939
36004	CARRASQUEIRA, A (BUEU)	36939
36004	GRAÑA, A (BUEU)	36939
36004	MEANS, AS (BUEU)	36939
36004	MEIRO (BUEU)	36939
36004	NORTE, O (BUEU)	36939
36004	PORTELA, A (BUEU)	36939
36004	RAMORTA, A (BUEU)	36939
36004	VALADO, O (BUEU)	36939
36008	CANGAS DO MORRAZO	36940
36008	ALDAN (SAN CIBRÁN)	36945
36008	ERBELLO (ALDÁN)	36945
36008	ESPIÑEIRA, A (ALDÁN)	36945
36008	HIO (SANTO ANDRE)	36945
36008	IGREXARIO, O (HIO)	36945
36008	LIMENS (HIO)	36945
36008	MENDUIÑA (ALDAN)	36945
36008	NERGA (HIO)	36945
36008	PINTENS (HIO)	36945
36008	PIÑEIRO (ALDAN)	36945
36008	SAN CIBRAN (ALDAN)	36945
36008	VILANOVA (HIO)	36945
36008	VILARIÑO (HIO)	36945
36008	GANDÓN (ALDÁN)	36946
36008	COIRO (SAN SALVADOR)	36947
36008	ESPIRITO SANTO, O (COIRO)	36947
36008	FORTE, O (COIRO)	36947
36008	GRUNCHEIRAS, AS (COIRO)	36947
36008	PEDREIRA, A (COIRO)	36947
36008	REBOREDO (COIRO)	36947
36008	RETIROSA, A (COIRO)	36947
36008	ROMARIGO (COIRO)	36947
36008	ROZADA (COIRO)	36947
36008	BALEA (DARBO)	36949
36008	CIMA DE VILA (DARBO)	36949
36008	CUNCHIDO (DARBO)	36949
36008	DARBO (SANTA MARÍA)	36949
36008	MAGDALENA, A (DARBO)	36949
36008	SAN PEDRO (DARBO)	36949
36008	SAN ROQUE DO MONTE (DARBO)	36949
36008	SEIXO, O (DARBO)	36949
36008	SERRA DE POENTE, A (DARBO)	36949
36008	XIMEU (DARBO)	36949
36029	MOAÑA (CASCO URBANO)	36950
36029	ABELENDO (MOAÑA)	36954
36029	AMEIXOADA (MOAÑA)	36954
36029	BROULLON (MOAÑA)	36954
36029	CASAL, O (MOAÑA)	36954
36029	CRUCEIRO, O (MOAÑA)	36954
36029	MOAÑA (SAN MARTIÑO)	36954
36029	COUSO (MEIRA)	36955
36029	GUIA, A (MEIRA)	36955
36029	ISAMIL (MEIRA)	36955
36029	LATON, O (MEIRA)	36955
36029	MEIRA (SANTA EULALIA)	36955
36029	MOUREIRA, A (MEIRA)	36955
36029	REIBON (MEIRA)	36955
36029	RIBEIRA, A (MEIRA)	36955
36029	CALVAR, O (DOMAIO)	36957
36029	COSTA, A (DOMAIO)	36957
36029	DOMAIO (SAN PEDRO)	36957
36029	PALMÁS (DOMAIO)	36957
36029	VERDEAL (DOMAIO)	36957
36029	FONTES (TIRAN)	36958
36029	IGREXARIO, O (TIRAN)	36958
36029	TIRAN (SAN XOAN)	36958
36029	VILELA (TIRAN)	36958
36029	MARRUA, A (MOAÑA)	36959
36029	MOAÑA (VIRXE DO CARME)	36959
36029	PARADELA (MOAÑA)	36959
36029	PIÑEIRO, O (MOAÑA)	36959
36029	QUINTELA  (MOAÑA)	36959
36029	REDONDO (MOAÑA)	36959
36029	SABACEDA (MOAÑA)	36959
36029	VERDUCEDO (MOAÑA)	36959
36051	SANXENXO (CASCO URBANO)	36960
36051	BORDÓNS (SAN PEDRO)	36966
36051	COSTA, A (DORRON)	36966
36051	DORRÓN (SAN XOÁN)	36966
36051	GRANXA, A (DORRON)	36966
36027	COIRON (DENA)	36967
36027	DENA (SANTA EULALIA)	36967
36027	EIREXE, A (DENA)	36967
36027	SEIXIÑOS, OS (DENA)	36967
36027	VILIQUIN (DENA)	36967
36027	XIL (SANTA EULALIA)	36968
36051	CARABUXEIRA, A (PADRIÑAN)	36969
36027	LORES (SAN MIGUEL)	36969
36051	NANTES (SANTA BAIA)	36969
36051	PADRIÑAN (SAN XENXO)	36969
36027	SIMES (SANTA MARÍA)	36969
36051	PORTONOVO (ADINA)	36970
36051	ADINA (SANTA MARÍA)	36979
36051	ARRA (SAN AMARO)	36979
36051	BALTAR (ADINA)	36979
36051	BARBEITO (ADINA)	36979
36051	VISTA ALEGRE (ADINA)	36979
36022	GROVE, O (CASCO URBANO)	36980
36022	BALEA (GROVE, O)	36988
36022	CAMPOS, OS (GROVE, O)	36988
36022	REBOREDO (GROVE, O)	36988
36022	SAN VICENTE DO GROVE (SAN VICENTE)	36988
36022	ARDIA (GROVE, O)	36989
36022	CAMPOS (GROVE, O)	36989
36022	CON, O (GROVE, O)	36989
36022	GROVE, O (SAN MARTIÑO)	36989
36022	MELOXO (GROVE, O)	36989
36022	PORTO DE MELOXO, O (GROVE, O)	36989
36022	VIRXE DAS MAREAS (GROVE, O)	36989
36051	AIOS (NOALLA)	36990
36051	FONTE DE ONS (NOALLA)	36990
36051	GONDAR (SAN TOME)	36990
36051	MOURELOS (NOALLA)	36990
36051	NOALLA (SANTO ESTEVO)	36990
36051	ROUXIQUE (VILALONGA)	36990
36051	SALGUEIRA, A (VILALONGA)	36990
36051	SOUTULLO (NOALLA)	36990
36051	VILALONGA (SAN PEDRO)	36990
36051	VILAR (VILALONGA)	36990
36022	TOXA (ILLA DA)	36991
36041	AREN (SAMIEIRA)	36992
36041	COVELO, O (SAMIEIRA)	36992
36041	RAXÓ (SAN GREGORIO)	36992
36041	SAMIEIRA (SANTA MARÍA)	36992
36041	CHANCELAS (COMBARRO)	36993
36041	COMBARRO (SAN ROQUE)	36993
36041	ARIS (POIO)	36995
36041	CAMPELO (POIO)	36995
36041	CASAL, O (POIO)	36995
36041	CASALVITO (POIO)	36995
36041	LIÑARES (POIO)	36995
36041	MUIÑO (POIO)	36995
36041	POIO (SAN XOÁN)	36995
36041	SARTAL, O (POIO)	36995
36041	SEARA, A (POIO)	36995
37274	SALAMANCA	37001
37274	SALAMANCA	37002
37274	SALAMANCA	37003
37274	SALAMANCA	37004
37274	SALAMANCA	37005
37274	SALAMANCA	37006
37274	SALAMANCA	37007
37274	SALAMANCA	37008
37274	SALAMANCA	37009
37274	SALAMANCA	37071
37274	SALAMANCA	37080
37170	LEDESMA	37100
37019	ALDEARRODRIGO	37110
37034	ARCO, EL	37110
37292	SAN PELAYO DE LA GUAREÑA	37110
37299	SANTIZ	37110
37327	TORRESMENUDAS	37110
37379	ZAMAYON	37110
37030	AÑOVER DE TORMES	37111
37170	CUADRILLEROS DE LOS DIECES	37111
37292	ESPINO RAPADO	37111
37030	PALACINO	37111
37226	PALACIOS DEL ARZOBISPO	37111
37170	PEDRO LISES	37113
37120	ENCINA DE SAN SILVESTRE	37114
37370	ESPAYOS	37114
37150	GEJUELO DEL BARRO	37114
37150	HUERFANA, LA	37114
37150	MUELLEDES	37114
37150	VALRUBIO	37114
37369	VILLASECO DE LOS GAMITOS	37114
37027	ALMENARA DE TORMES	37115
37345	BAÑOS DE LEDESMA	37115
37365	CONTIENSA	37115
37170	FRADES NUEVO	37115
37170	FRADES VIEJO	37115
37167	JUZBADO	37115
37342	VALVERDON	37115
37170	ALDEAGUTIERREZ	37116
37170	ESTACAS	37116
37170	ESTANQUILLAS	37116
37170	PELILLA	37116
37170	SAGRADA, LA (LEDESMA)	37116
37170	SAMASA, LA	37116
37170	SAMASITA, LA	37116
37170	SANTO DOMINGO	37116
37170	VADIMA, LA	37116
37170	ZORITA	37116
37087	CABRASMALAS	37120
37087	CALZADILLA DE LA VALMUZA	37120
37117	DOÑINOS DE SALAMANCA	37120
37087	GOLPEJERA, LA	37120
37087	TORRE DE LA VALMUZA	37120
37117	ARGENTINA	37129
37087	CARRASCAL DE BARREGAS	37129
37129	FLORIDA DE LIEBANA	37129
37087	PALACIO DE VILLALONES	37129
37230	PARADA DE ARRIBA	37129
37129	PUERTO DE LA ANUNCIACION	37129
37142	SAN JUSTO DE LA VALMUZA	37129
37117	SANTIBAÑEZ DEL RIO	37129
37129	VILLASELVA	37129
37314	CARREROS	37130
37270	COJOS DE ROBLIZA	37130
37116	DOÑINOS DE LEDESMA	37130
37186	MATA DE LEDESMA	37130
37314	PADIERNO	37130
37186	PORQUERIZA	37130
37079	QUEJIGAL	37130
37270	ROBLIZA DE COJOS	37130
37314	SAN ROMAN	37130
37314	TABERA DE ABAJO	37130
37116	TAJURMIENTOS	37130
37314	TESO DEL CORCHO	37130
37314	VALDEFRESNO	37130
37365	VILLARMAYOR	37130
37116	ZAFRON	37130
37186	BARRERO DE PORQUERIZA, EL	37139
37186	DEHESITAS	37139
37186	GEJO, EL	37139
37370	CAMPO DE LEDESMA, EL	37140
37360	VILLAR DE PERALONSO	37147
37126	BECERRIL	37148
37126	ESPADAÑA	37148
37126	PEDERNAL	37148
37329	PEÑALVO	37148
37360	SARDON DE LOS ALAMOS	37148
37329	TREMEDAL DE TORMES	37148
37170	CUADRILLERO DE LOS GUSANOS	37149
37170	CUADRILLEROS	37149
37329	TRABADILLO	37149
37370	GEJO DE LOS REYES	37150
37370	VILLASECO DE LOS REYES	37150
37370	BERGANCIANO	37159
37262	CEREZAL DE PUERTAS	37159
37262	GROO, EL	37159
37262	MANCERAS	37159
37262	PUERTAS	37159
37364	VILLARINO DE LOS AIRES	37160
37364	RACHITA, LA	37169
37345	CABRA, LA	37170
